04/12/2020;16;Embraer;False;EMB-190 STD;1
04/12/2020;16;Embraer;False;EMB-195 AR;1
04/12/2020;16;Embraer;False;EMB-195 LR;1
04/12/2020;16;Embraer;False;Embraer EMB-190 LR;1
04/12/2020;16;Embraer;False;Phenom 300;1
04/12/2020;16;Embraer;Klm Cityhopper;ERJ-175STD;1
04/12/2020;16;Embraer;Tap Express;EMB-195 AR;1
04/12/2020;16;Embraer S.a.;Klm Cityhopper;Embraer ERJ-175STD;1
04/12/2020;16;Empresa Brasileira De Aeronautica Sa;False;EMB-145MP;1
04/12/2020;16;False;False;False;705524
04/12/2020;16;False;Virgin Atlantic Airways;Boeing 787-9;1
04/12/2020;16;Piper;False;PA-28R 180 Cherokee Arrow;1
04/12/2020;16;Piper;False;Piper PA-46 310P Malibu;1
04/12/2020;16;Raytheon Aircraft Company;False;400 XP;1
04/12/2020;16;Reims/cessna;False;F172M;1
04/12/2020;16;Robin;False;DR.400 160 Chevalier;1
04/12/2020;16;Robin;False;DR.400 180 Regent;1
04/12/2020;16;Saab-fairchild;False;340 A;1
04/12/2020;17;Airbus;Air Arabia Maroc;A320 214SL;1
04/12/2020;17;Airbus;British Airways;A350-1041;1
04/12/2020;17;Airbus;Capital Airlines;A330 343E;1
04/12/2020;17;Airbus;Easyjet;Airbus A320-214;1
04/12/2020;17;Airbus;False;A319 112;72
04/12/2020;17;Airbus;False;A320 214;322
04/12/2020;17;Airbus;False;A320 216;745
04/12/2020;17;Airbus;False;A320 216SL;1
04/12/2020;17;Airbus;False;A320 232SL;886
04/12/2020;17;Airbus;False;A321 211;1
04/12/2020;17;Airbus;False;A321 213;75
04/12/2020;17;Airbus;False;Airbus A320 214;1
04/12/2020;17;Airbus;Volotea - S.a. - Spain;A319-111;1
04/12/2020;17;Airbus Industrie;British Airways;A321-251NX;1
04/12/2020;17;Airbus Industries;False;A319-112;1
04/12/2020;17;Airbus Sas;False;AIRBUS A319-111;439
04/12/2020;17;Beech;False;Beech 1900 D;1
04/12/2020;17;Beech Aircraft Corporation;False;BEECH 200 Super Kingair;1
04/12/2020;17;Boeing;Asl Airlines Belgium - Belgium;747-409F;1
04/12/2020;17;Boeing;Cygnus Air;757-223PCF;1
04/12/2020;17;Boeing;Ethiopian Airlines;777 F6N;97
04/12/2020;17;Boeing;False;737NG 85P/W;520
04/12/2020;17;Boeing;False;737NG 8B6/W;849
04/12/2020;17;Boeing;False;737NG 8K2/W;150
04/12/2020;17;Boeing;False;747 467F;1
04/12/2020;17;Boeing;False;777 31HER;1
04/12/2020;17;Boeing;False;787 9;1
04/12/2020;17;Boeing;Saudia Cargo;B777-FFG;1
04/12/2020;17;Boeing Company;False;BOEING 777-236;1
04/12/2020;17;Bombardier;Air Nostrum;CRJ-1000;1174
04/12/2020;17;Bombardier;False;Bombardier CRJ 700;1
04/12/2020;17;Bombardier;False;CRJ 700;1
04/12/2020;17;Bombardier Inc.;False;DHC-8-402;361
04/12/2020;17;Bombardier Inc. Canadair;False;CL 600-2B16;1
04/12/2020;17;Cessna;Cheqair;510 Citation Mustang;1
04/12/2020;17;Cessna;False;Cessna Citation CJ1;1
04/12/2020;17;Cessna;False;Citation II;1
04/12/2020;17;Cessna;False;Citation XLS;1
04/12/2020;17;Cessna Aircraft Company;False;510;1
04/12/2020;17;Cessna Aircraft Company;Globeair;510;1
04/12/2020;17;Daher-socata;False;TBM 850;1
04/12/2020;17;Dassault;Corporate Airlink;Dassault Falcon 900 B;1
04/12/2020;17;Dassault;False;Falcon 2000EX EASy;1
04/12/2020;17;Diamond Aircraft;False;Twin Star DA42;1
04/12/2020;17;Embraer;False;EMB-190 LR;2461
04/12/2020;17;Embraer;False;EMB-195 LR;58
04/12/2020;17;Embraer;False;Embraer EMB-190 STD;1
04/12/2020;17;Embraer;False;Phenom 300;129
04/12/2020;17;Embraer;Klm Cityhopper;ERJ-175STD;1
04/12/2020;17;Embraer;Klm Cityhopper;Embraer ERJ-175;1
04/12/2020;17;Embraer;Tap Express;EMB-195 AR;1
04/12/2020;17;Empresa Brasileira De Aeronautica Sa;False;ERJ 170-100 STD Embraer 170;1
04/12/2020;17;False;False;False;715129
04/12/2020;17;Gulfstream Aerospace;False;G200;1
04/12/2020;17;Jetstream Aircraft Ltd;False;JETSTREAM 4100 Jetstream 41;1
04/12/2020;17;Saab-fairchild;False;340 A;1
04/12/2020;18;Airbus;Air Arabia Maroc;A320 214SL;1
04/12/2020;18;Airbus;Capital Airlines;A330 243;1
04/12/2020;18;Airbus;Easyjet;320-214;1
04/12/2020;18;Airbus;Easyjet;Airbus A320-214;1
04/12/2020;18;Airbus;False;A319 112;1
04/12/2020;18;Airbus;False;A320 214;1
04/12/2020;18;Airbus;False;A320 216;1
04/12/2020;18;Airbus;False;A320 216SL;381
04/12/2020;18;Airbus;False;A320 232SL;1
04/12/2020;18;Airbus;False;A330 203;1
04/12/2020;18;Airbus;Volotea - S.a. - Spain;A319-111;1
04/12/2020;18;Airbus Industrie;British Airways;A320-251N;1
04/12/2020;18;Airbus Industrie;Cathay Pacific;False;1
04/12/2020;18;Airbus Sas;False;AIRBUS A319-111;1
04/12/2020;18;Beech;False;Beech 1900 D;1
04/12/2020;18;Boeing;False;737NG 85P/W;1013
04/12/2020;18;Boeing;False;737NG 8B6/W;3361
04/12/2020;18;Boeing;False;737NG 8K2/W;4595
04/12/2020;18;Boeing;False;777 31HER;1
04/12/2020;18;Boeing;Royal Air Maroc;737-7B6 (W);1
04/12/2020;18;Boeing;Royal Air Maroc;Boeing 737-8B6;1
04/12/2020;18;Boeing Company;Dhl Air;BOEING 757-236;1
04/12/2020;18;Bombardier;Air Nostrum;CRJ-1000;165
04/12/2020;18;Bombardier;False;Bombardier CRJ 700;1
04/12/2020;18;Bombardier;False;CRJ 700;1
04/12/2020;18;Bombardier;False;Learjet 40;1
04/12/2020;18;Bombardier Inc.;False;DHC-8-402;100
04/12/2020;18;Cessna;Cheqair;510 Citation Mustang;1
04/12/2020;18;Cessna;False;Citation XLS;1
04/12/2020;18;Cessna Aircraft Company;False;560 XL;1
04/12/2020;18;Dassault;Corporate Airlink;Dassault Falcon 900 B;1
04/12/2020;18;Embraer;False;EMB-190 LR;635
04/12/2020;18;Embraer;False;EMB-190 STD;1
04/12/2020;18;Embraer;False;Phenom 300;1
04/12/2020;18;Empresa Brasileira De Aeronautica Sa;False;ERJ 170-100 STD Embraer 170;1
04/12/2020;18;Eurocopter Deutschland Gmbh;False;EC135 T2+;1
04/12/2020;18;False;False;False;627993
04/12/2020;18;False;Virgin Atlantic Airways;Boeing 787-9;1
04/12/2020;18;Gulfstream Aerospace;False;G200;1
04/12/2020;18;Saab-fairchild;False;340 A;1
04/12/2020;19;Airbus;Air Arabia Maroc;A320 214SL;1
04/12/2020;19;Airbus;British Airways;350-1041;1
04/12/2020;19;Airbus;Capital Airlines;A330 243;1
04/12/2020;19;Airbus;Easyjet;320-214;1
04/12/2020;19;Airbus;Easyjet;Airbus A320-214;1
04/12/2020;19;Airbus;False;A319 112;1703
04/12/2020;19;Airbus;False;A320 214;1
04/12/2020;19;Airbus;False;A320 216;1
04/12/2020;19;Airbus;False;A320 216SL;457
04/12/2020;19;Airbus;False;A320 232SL;1
04/12/2020;19;Airbus;False;A321 213;1
04/12/2020;19;Airbus;False;A330 203;1
04/12/2020;19;Airbus;False;Airbus A320 214;1
04/12/2020;19;Airbus;Volotea - S.a. - Spain;A319-111;1
04/12/2020;19;Airbus Industrie;British Airways;A320-251N;1
04/12/2020;19;Airbus Industrie;Cathay Pacific;False;1
04/12/2020;19;Airbus Industries;False;A319-112;1
04/12/2020;19;Airbus Sas;False;AIRBUS A319-111;1
04/12/2020;19;Beech;False;Beech 1900 D;1
04/12/2020;19;Boeing;Dhl Air Limited - United Kingdom;757-223 (PCF)(W);1
04/12/2020;19;Boeing;Ethiopian Airlines;777 F6N;1
04/12/2020;19;Boeing;Ethiopian Airlines;787-9 Dreamliner;1
04/12/2020;19;Boeing;Ethiopian Airlines;Boeing 777-360(ER);1
04/12/2020;19;Boeing;False;737NG 85P/W;5254
04/12/2020;19;Boeing;False;737NG 8B6/W;1
04/12/2020;19;Boeing;False;737NG 8K2/W;1
04/12/2020;19;Boeing;False;777 381ER;1
04/12/2020;19;Boeing;False;777 FFX;1
04/12/2020;19;Boeing;False;787 8;1
04/12/2020;19;Boeing;False;Boeing 737 408SF;1
04/12/2020;19;Boeing;False;Boeing 737NG 8K2/W;1
04/12/2020;19;Boeing;Royal Air Maroc;737-7B6 (W);1
04/12/2020;19;Boeing;Swiftair;737 4Y0SF;1
04/12/2020;19;Boeing Company;Dhl Air;BOEING 757-236;1
04/12/2020;19;Boeing Company;False;BOEING 777-336ER;1
04/12/2020;19;Bombardier;Air Nostrum;CRJ-1000;738
04/12/2020;19;Bombardier Inc.;False;DHC-8-402;385
04/12/2020;19;Bombardier Inc. Canadair;False;BD100-1A10;1
04/12/2020;19;Cessna;Cheqair;510 Citation Mustang;1
04/12/2020;19;Cessna;False;Citation XLS;1
04/12/2020;19;Cessna Aircraft Company;False;560 XL;1
04/12/2020;19;Embraer;Bombardier Business Jet Solutions;EMB-135BJ;1
04/12/2020;19;Embraer;False;EMB-190 LR;1
04/12/2020;19;Embraer;False;EMB-195 LR;1
04/12/2020;19;Empresa Brasileira De Aeronautica Sa;False;ERJ 170-100 STD Embraer 170;1
04/12/2020;19;False;False;False;516629
04/12/2020;19;Saab-fairchild;False;340 A;1
04/12/2020;2;Airbus;False;A330 203;800
04/12/2020;2;Boeing;Dhl Air Limited - United Kingdom;757-223 (PCF)(W);1
04/12/2020;2;Boeing;False;777 206ER;113
04/12/2020;2;Boeing;False;Boeing 737 408SF;1
04/12/2020;2;Boeing;False;Boeing 737 4S3SF;1
04/12/2020;2;Boeing;Swiftair;737 476SF;1
04/12/2020;2;Boeing;Swiftair;737 4Y0SF;1215
04/12/2020;2;Boeing;Swiftair;Boeing 737 4Q8SF;1
04/12/2020;2;Boeing;Titan Airways;737-436(SF);1
04/12/2020;2;Boeing Company;False;BOEING 777-36NER;1
04/12/2020;2;False;False;False;119363
04/12/2020;2;Saab-fairchild;False;340 A;1
04/12/2020;2;Swearingen;False;Metro III;1
04/12/2020;20;Airbus;British Airways;350-1041;1
04/12/2020;20;Airbus;Easyjet;320-214;1
04/12/2020;20;Airbus;False;A319 112;1
04/12/2020;20;Airbus;False;A320 214;1
04/12/2020;20;Airbus;False;A320 216SL;1
04/12/2020;20;Airbus;False;A320 232SL;1
04/12/2020;20;Airbus;False;A321 213;1
04/12/2020;20;Airbus;Volotea - S.a. - Spain;A319-111;1
04/12/2020;20;Airbus Sas;False;AIRBUS A319-111;2
04/12/2020;20;Boeing;Ethiopian Airlines;Boeing 777-360(ER);1
04/12/2020;20;Boeing;Ethiopian Airlines;Boeing 787-8;1
04/12/2020;20;Boeing;False;737NG 85P/W;852
04/12/2020;20;Boeing;False;737NG 8B6/W;1
04/12/2020;20;Boeing;False;737NG 8K2/W;312
04/12/2020;20;Boeing;False;747 467F;1
04/12/2020;20;Boeing;False;777 206ER;50
04/12/2020;20;Boeing;False;777 306ER;1
04/12/2020;20;Boeing;False;777 31HER;1
04/12/2020;20;Boeing;False;Boeing 737 408SF;1
04/12/2020;20;Boeing;False;Boeing 737NG 8K2/W;123
04/12/2020;20;Boeing;Swiftair;737 4Y0SF;1
04/12/2020;20;Boeing Aircraft Company;Asl Airlines Belgium;Boeing 737-490F;1
04/12/2020;20;Boeing Company;European Air Transport Leipzig Gmbh - Germany;Boeing 757-223;1
04/12/2020;20;Boeing Company;False;BOEING 777-336ER;1
04/12/2020;20;Bombardier;Air Nostrum;CRJ-1000;1
04/12/2020;20;Bombardier Inc. Canadair;False;BD100-1A10;1
04/12/2020;20;Embraer;False;EMB-190 LR;1
04/12/2020;20;Embraer;False;EMB-190 STD;1
04/12/2020;20;Embraer;False;EMB-195 LR;1
04/12/2020;20;Embraer;Klm Cityhopper;EMB-190 STD;1
04/12/2020;20;Embraer;Klm Cityhopper;ERJ-175STD;34
04/12/2020;20;Empresa Brasileira De Aeronautica Sa;False;ERJ 170-100 STD Embraer 170;1
04/12/2020;20;Eurocopter;False;EC135 T2+;1
04/12/2020;20;False;False;False;400774
04/12/2020;20;False;Klm;Boeing 787-9;1
04/12/2020;20;False;Volotea;False;1
04/12/2020;21;Airbus;Easyjet;320-214;1
04/12/2020;21;Airbus;False;A319 112;1467
04/12/2020;21;Airbus;False;A321 213;1
04/12/2020;21;Airbus;False;Airbus A320 214;1
04/12/2020;21;Airbus;Volotea - S.a. - Spain;A319-111;1
04/12/2020;21;Airbus Sas;False;AIRBUS A319-111;2981
04/12/2020;21;Avions De Transport Regional;Swiftair;ATR 72 212F;1
04/12/2020;21;Boeing;Ethiopian Airlines;777 F6N;1
04/12/2020;21;Boeing;False;737 33VQC;1
04/12/2020;21;Boeing;False;737NG 8B6/W;1
04/12/2020;21;Boeing;False;737NG 8K2/W;1
04/12/2020;21;Boeing;False;747 467F;1
04/12/2020;21;Boeing;False;777 206ER;1
04/12/2020;21;Boeing;False;Boeing 737 408SF;1
04/12/2020;21;Boeing;False;Boeing 737NG 8K2/W;1
04/12/2020;21;Boeing;Swiftair;737 4Y0SF;1
04/12/2020;21;Boeing Aircraft Company;Asl Airlines Belgium;Boeing 737-490F;1
04/12/2020;21;Boeing Company;European Air Transport Leipzig Gmbh - Germany;Boeing 757-223;1
04/12/2020;21;Boeing Company;False;BOEING 777-36NER;1
04/12/2020;21;Bombardier Inc. Canadair;False;BD-700-1A10;1
04/12/2020;21;Embraer;False;EMB-190 LR;1
04/12/2020;21;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
04/12/2020;21;Eurocopter;False;EC135 T2+;1
04/12/2020;21;False;Ace Belgium Freighters;Boeing 747-412(BCF);1
04/12/2020;21;False;False;False;315607
04/12/2020;22;Airbus;Capital Airlines;A330 243;1
04/12/2020;22;Airbus;Capital Airlines;A330 343E;1
04/12/2020;22;Airbus;False;Airbus A320 214;1
04/12/2020;22;Airbus Sas;Easyjet Airline Company Limited - United Kingdom;320-251N;1
04/12/2020;22;Airbus Sas;False;AIRBUS A319-111;1
04/12/2020;22;Boeing;Asl Airlines Belgium;737-490(SF);1
04/12/2020;22;Boeing;Ethiopian Airlines;Boeing 787-8;1
04/12/2020;22;Boeing;False;737 33VQC;1
04/12/2020;22;Boeing;False;737NG 8B6/W;1
04/12/2020;22;Boeing;False;737NG 8K2/W;1
04/12/2020;22;Boeing;False;777 31HER;2
04/12/2020;22;Boeing;False;Boeing 737 408SF;1
04/12/2020;22;Boeing;False;Boeing 737 4S3SF;1
04/12/2020;22;Boeing;Swiftair;737 4Y0SF;2612
04/12/2020;22;Boeing;Swiftair;Boeing 737 4Q8SF;1
04/12/2020;22;Boeing Aircraft Company;Asl Airlines Belgium;Boeing 737-490F;1
04/12/2020;22;Boeing Commercial Airplane Group;False;737-400;581
04/12/2020;22;Boeing Company;Dhl Air;BOEING 757-236;1
04/12/2020;22;Boeing Company;European Air Transport Leipzig Gmbh - Germany;Boeing 757-223;1
04/12/2020;22;Boeing Company;False;BOEING 777-36NER;1
04/12/2020;22;Bombardier Inc. Canadair;False;BD-700-1A10;1
04/12/2020;22;Cessna;False;Citation S/II;1
04/12/2020;22;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
04/12/2020;22;Eurocopter;False;EC135 T2+;1
04/12/2020;22;False;False;False;223945
04/12/2020;22;Saab-scania Ab;False;SAAB-SCANIA SF340A;1
04/12/2020;23;Airbus Sas;Easyjet Airline Company Limited - United Kingdom;320-251N;1
04/12/2020;23;Boeing;Cygnus Air;757-223PCF;1
04/12/2020;23;Boeing;Ethiopian Airlines;Boeing 787-8;1
04/12/2020;23;Boeing;False;Boeing 737 4S3SF;1
04/12/2020;23;Boeing;Swiftair;737 4Y0SF;1
04/12/2020;23;Boeing Aircraft Company;Asl Airlines Belgium;Boeing 737-490F;1
04/12/2020;23;Boeing Commercial Airplane Group;False;737-400;1835
04/12/2020;23;Boeing Company;False;BOEING 787-9 Dreamliner;1
04/12/2020;23;Cessna;False;Citation S/II;1
04/12/2020;23;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
04/12/2020;23;False;False;False;157768
04/12/2020;3;Airbus;False;A330 203;1
04/12/2020;3;Atr;Swiftair;42-300(F);1
04/12/2020;3;Avions De Transport Regional;False;ATR 72 500;129
04/12/2020;3;Avions De Transport Regional;Swiftair;ATR 42 300F;1
04/12/2020;3;Avions De Transport Regional;Swiftair;ATR 72 202F;1
04/12/2020;3;Avions De Transport Regional;Swiftair;ATR 72 212F;1
04/12/2020;3;Boeing;Asl Airlines Belgium;737-490(SF);1
04/12/2020;3;Boeing;Asl Airlines France S.a. - France;Boeing 737-48E (SF);1
04/12/2020;3;Boeing;Dhl Air Limited - United Kingdom;757-223 (PCF)(W);1
04/12/2020;3;Boeing;False;777 206ER;1
04/12/2020;3;Boeing;False;777 31HER;1
04/12/2020;3;Boeing;False;Boeing 737 408SF;1
04/12/2020;3;Boeing;False;Boeing 737 4S3SF;1
04/12/2020;3;Boeing;Swiftair;737 4Y0SF;934
04/12/2020;3;Boeing;Swiftair;Boeing 737 4Q8SF;1
04/12/2020;3;Boeing Commercial Airplane Group;False;737-400;547
04/12/2020;3;Boeing Company;European Air Transport Leipzig Gmbh - Germany;Boeing 757-223;1
04/12/2020;3;Boeing Company;False;BOEING 777-36NER;1
04/12/2020;3;Embraer;False;EMB-190 LR;1
04/12/2020;3;Embraer;Swiftair;EMB-120 ER/F;1
04/12/2020;3;False;False;False;258932
04/12/2020;3;Saab-fairchild;False;340 A;2216
04/12/2020;3;Saab-scania Ab;False;SAAB-SCANIA SF340A;1
04/12/2020;3;Swearingen;False;Metro III;1
04/12/2020;4;Airbus;False;A330 203;4244
04/12/2020;4;Atr;Swiftair;42-300(F);1
04/12/2020;4;Avions De Transport Regional;False;ATR 72 500;1
04/12/2020;4;Avions De Transport Regional;Swiftair;ATR 42 300F;1
04/12/2020;4;Avions De Transport Regional;Swiftair;ATR 72 202F;1
04/12/2020;4;Avions De Transport Regional;Swiftair;ATR 72 212F;1
04/12/2020;4;Boeing;Asl Airlines France S.a. - France;Boeing 737-48E (SF);1
04/12/2020;4;Boeing;Dhl Air Limited - United Kingdom;757-223 (PCF)(W);1
04/12/2020;4;Boeing;Ethiopian Airlines;Boeing 787-8;1
04/12/2020;4;Boeing;False;777 300ER;1
04/12/2020;4;Boeing;False;777 31HER;1
04/12/2020;4;Boeing;False;Boeing 737 4S3SF;1
04/12/2020;4;Boeing;Titan Airways;737-436(SF);1
04/12/2020;4;Boeing Aircraft Company;Asl Airlines Belgium;Boeing 737-490F;1
04/12/2020;4;Boeing Commercial Airplane Group;False;737-400;425
04/12/2020;4;Boeing Company;European Air Transport Leipzig Gmbh - Germany;Boeing 757-223;627
04/12/2020;4;Boeing Company;False;BOEING 777-36NER;1
04/12/2020;4;False;False;False;255562
04/12/2020;4;Saab-fairchild;False;340 A;1
04/12/2020;4;Swearingen;Flightline;Swearingen Metro III;1
04/12/2020;5;Airbus;False;A330 203;3227
04/12/2020;5;Airbus;False;A380 842;1
04/12/2020;5;Airbus Industrie;Cathay Pacific;False;1
04/12/2020;5;Atr;Swiftair;42-300(F);1
04/12/2020;5;Avions De Transport Regional;False;ATR 72 500;1
04/12/2020;5;Avions De Transport Regional;Swiftair;ATR 42 300F;1
04/12/2020;5;Boeing;Ethiopian Airlines;Boeing 787-8;1
04/12/2020;5;Boeing;False;777 300ER;1
04/12/2020;5;Boeing;False;787 8;1
04/12/2020;5;Boeing;False;Boeing 737 4S3SF;1
04/12/2020;5;Boeing;False;Boeing 787 9;1
04/12/2020;5;Boeing;Swiftair;737 4Y0SF;1
04/12/2020;5;Boeing;Titan Airways;737-436(SF);1
04/12/2020;5;Boeing Aircraft Company;Asl Airlines Belgium;Boeing 737-490F;1
04/12/2020;5;Boeing Commercial Airplane Group;False;737-400;1
04/12/2020;5;Boeing Company;Dhl Air;BOEING 757-236;1
04/12/2020;5;Boeing Company;European Air Transport Leipzig Gmbh - Germany;Boeing 757-223;1
04/12/2020;5;Boeing Company;False;BOEING 777-236;1
04/12/2020;5;Boeing Company;False;BOEING 777-336ER;1
04/12/2020;5;Boeing Company;False;BOEING 787-9 Dreamliner;1
04/12/2020;5;Bombardier Inc;False;BD-700-1A10 Global Express;1
04/12/2020;5;Embraer;Klm Cityhopper;Embraer ERJ-175;1
04/12/2020;5;False;False;False;258360
04/12/2020;5;False;Klm;Boeing 787-9 Dreamliner;1
04/12/2020;5;Ilyushin;Silk Way Airlines;IL-76 TD;1
04/12/2020;5;Pilatus;False;PC-XII 45;1
04/12/2020;5;Saab-fairchild;False;340 A;1
04/12/2020;5;Swearingen;False;Metro III;1
04/12/2020;5;Swearingen;Flightline;Swearingen Metro III;1
04/12/2020;6;Airbus;Easyjet;Airbus 320-251N;1
04/12/2020;6;Airbus;False;A319 112;1
04/12/2020;6;Airbus;False;A320 216;1
04/12/2020;6;Airbus;False;A320 232SL;233
04/12/2020;6;Airbus;False;A330 203;1
04/12/2020;6;Airbus;False;A330 343E;1
04/12/2020;6;Airbus;False;A380 842;1
04/12/2020;6;Airbus;False;Airbus A321 211;1
04/12/2020;6;Airbus Industrie;Cathay Pacific;False;1
04/12/2020;6;Airbus Industrie;Vueling Airlines;A319-111;1
04/12/2020;6;Airbus Industries;False;A319-112;1
04/12/2020;6;Boeing;Ace Belgium Freighters;Boeing 747-4EVERF;1
04/12/2020;6;Boeing;Ethiopian Airlines;787-9 Dreamliner;1
04/12/2020;6;Boeing;Ethiopian Airlines;Boeing 787-8;1
04/12/2020;6;Boeing;False;737NG 8K2/W;1
04/12/2020;6;Boeing;False;787 8;1
04/12/2020;6;Boeing;Swiftair;737 4Y0SF;1
04/12/2020;6;Boeing;Swiftair;Boeing 737 4Q8SF;1
04/12/2020;6;Boeing;Titan Airways;737-436(SF);1
04/12/2020;6;Boeing Aircraft Company;Asl Airlines Belgium;Boeing 737-490F;1
04/12/2020;6;Boeing Company;Dhl Air;BOEING 757-236;1
04/12/2020;6;Boeing Company;European Air Transport Leipzig Gmbh - Germany;Boeing 757-223;1
04/12/2020;6;Boeing Company;False;BOEING 777-236;1
04/12/2020;6;Boeing Company;False;BOEING 777-336ER;1
04/12/2020;6;Boeing Company;False;BOEING 787-9 Dreamliner;1
04/12/2020;6;Bombardier;False;CRJ 1000 NG;1
04/12/2020;6;Canadair Regional Jet;Air Nostrum;CRJ-1000;1
04/12/2020;6;Cessna;False;Cessna Citation CJ1;1
04/12/2020;6;Daher-socata;False;TBM 850;1
04/12/2020;6;Embraer;False;EMB-190 LR;1
04/12/2020;6;Embraer;False;EMB-190 STD;1
04/12/2020;6;Embraer;False;ERJ 190-200 LR;1
04/12/2020;6;Embraer;Klm Cityhopper;EMB-190 STD;1
04/12/2020;6;Embraer;Klm Cityhopper;Embraer ERJ-175;1
04/12/2020;6;False;False;False;397719
04/12/2020;6;False;Virgin Atlantic Airways;Boeing 787-9;1
04/12/2020;6;Ilyushin;Silk Way Airlines;IL-76 TD;1
04/12/2020;6;Pilatus;False;PC-XII 45;1
04/12/2020;6;Swearingen;False;Metro III;1
04/12/2020;6;Swearingen;Flightline;Swearingen Metro III;1
04/12/2020;7;Airbus;Air Arabia Maroc;A320 214SL;1
04/12/2020;7;Airbus;Easyjet;Airbus 320-251N;1
04/12/2020;7;Airbus;False;A319 112;835
04/12/2020;7;Airbus;False;A320 214;1
04/12/2020;7;Airbus;False;A320 216;563
04/12/2020;7;Airbus;False;A320 216SL;1
04/12/2020;7;Airbus;False;A320 232SL;1
04/12/2020;7;Airbus;False;A330 203;1
04/12/2020;7;Airbus;False;A330 343E;1
04/12/2020;7;Airbus Industrie;False;AIRBUS A319-131;1
04/12/2020;7;Airbus Industrie;Vueling Airlines;A319-111;1
04/12/2020;7;Airbus Industries;False;A319-112;1
04/12/2020;7;Airbus Sas;False;AIRBUS A320-214;1
04/12/2020;7;Beech;Enac Ecole Aviation Civile;Baron 58;1
04/12/2020;7;Boeing;Dhl Air Limited - United Kingdom;757-223 (PCF)(W);1
04/12/2020;7;Boeing;Ethiopian Airlines;787-9 Dreamliner;1
04/12/2020;7;Boeing;False;737NG 8B6/W;1
04/12/2020;7;Boeing;False;737NG 8K2/W;1
04/12/2020;7;Boeing;False;777 206ER;1
04/12/2020;7;Boeing;False;787 9;1
04/12/2020;7;Boeing;Swiftair;737 476SF;1
04/12/2020;7;Boeing;Swiftair;737 4Y0SF;331
04/12/2020;7;Bombardier;Air Nostrum;CRJ-1000;119
04/12/2020;7;Bombardier;False;CRJ 1000 NG;1
04/12/2020;7;Bombardier Inc.;False;DHC-8-402;1
04/12/2020;7;Casa;Czech Air Force;C-295 M;1
04/12/2020;7;Cessna;Cheqair;510 Citation Mustang;1
04/12/2020;7;Cessna;False;Cessna Citation CJ1;1
04/12/2020;7;Cessna Aircraft Company;False;510;1
04/12/2020;7;Cessna Aircraft Company;False;560 XL;1
04/12/2020;7;Cirrus Design;False;SR20;1
04/12/2020;7;Daher-socata;False;TBM 850;1
04/12/2020;7;Diamond Aircraft Industries Gmbh;False;DA 40 D Diamond Star;1
04/12/2020;7;Embraer;False;EMB-190 LR;1782
04/12/2020;7;Embraer;False;EMB-190 STD;1
04/12/2020;7;Embraer;False;ERJ 190-200 LR;569
04/12/2020;7;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
04/12/2020;7;Eurocopter;False;Squirrel AS.350 B3;1
04/12/2020;7;False;Ace Belgium Freighters;Boeing 747-412(BCF);1
04/12/2020;7;False;False;False;502683
04/12/2020;7;False;Virgin Atlantic Airways;Airbus A350-1041;1
04/12/2020;7;Gulfstream Aerospace;False;G200;1
04/12/2020;7;Ilyushin;Silk Way Airlines;IL-76 TD;1
04/12/2020;7;Reims/cessna;False;F150L;1
04/12/2020;7;Swearingen;False;Metro III;1
04/12/2020;7;Swearingen;Flightline;Swearingen Metro III;1
04/12/2020;8;Airbus;Air Arabia Maroc;A320 214SL;1
04/12/2020;8;Airbus;Easyjet;Airbus 320-251N;1
04/12/2020;8;Airbus;False;A319 112;174
04/12/2020;8;Airbus;False;A320 214;1
04/12/2020;8;Airbus;False;A320 216;29
04/12/2020;8;Airbus;False;A320 216SL;1947
04/12/2020;8;Airbus;False;A320 232SL;1
04/12/2020;8;Airbus;False;A330 203;2
04/12/2020;8;Airbus;False;Airbus A320 214SL;1
04/12/2020;8;Airbus Industrie;British Airways;A320-251N;1
04/12/2020;8;Airbus Industrie;False;AIRBUS A319-131;218
04/12/2020;8;Airbus Industrie;Vueling Airlines;A319-111;1
04/12/2020;8;Airbus Sas;False;AIRBUS A320-214;1
04/12/2020;8;Beech;Enac Ecole Aviation Civile;Baron 58;1
04/12/2020;8;Beech;False;Baron 58;1
04/12/2020;8;Beech;False;King Air B90;1
04/12/2020;8;Boeing;False;737NG 79T/W BBJ;1
04/12/2020;8;Boeing;False;737NG 8B6/W;1
04/12/2020;8;Boeing;False;737NG 8K2/W;1
